isin_cd,ticker,name,base_index,asset_family,region_primary,comparison_category,comparison_topic,comparison_subtopic,index_family,strategy_style,payoff_structure,direction,leverage_multiple,fx_hedge,replication_method,concentration_bucket,primary_peer_group_id,alternate_peer_group_ids,classification_status,evidence_basis,official_source_url,review_reason
KR7200250009,200250,KIWOOM 인도Nifty50(합성),Nifty 50 Index,주식,인도,기타특수구조,미확인 주식전략,인도 미확인 주식전략,미확인-주식전략-인도-미확인-주식전략-69bd615628,plain,plain,neutral,1X,unhedged,synthetic,unknown,PG-PENDING-200250-5bb4c8f6a3,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/인도 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7204450001,204450,KODEX 차이나H레버리지(H),Hang Seng China H,주식,중국,기타특수구조,미확인 주식전략,중국 미확인 주식전략,미확인-주식전략-중국-미확인-주식전략-526c3d6249,leveraged,leveraged,long,2X,hedged,physical_or_unspecified,unknown,PG-PENDING-204450-a538fd120a,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(leveraged); 자산군·투자대상 추출(주식/중국 미확인 주식전략),불가,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7204480008,204480,TIGER 차이나CSI300레버리지(합성),CSI 300 Index,주식,중국,기타특수구조,미확인 주식전략,중국 미확인 주식전략,미확인-주식전략-중국-미확인-주식전략-526c3d6249,leveraged,leveraged,long,2X,unhedged,synthetic,unknown,PG-PENDING-204480-5f3dedb1ad,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(leveraged); 자산군·투자대상 추출(주식/중국 미확인 주식전략),불가,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7205720006,205720,ACE 일본TOPIX인버스(합성 H),TOPIX,주식,일본,기타특수구조,미확인 주식전략,일본 미확인 주식전략,미확인-주식전략-일본-미확인-주식전략-aa68fbbd45,inverse,inverse,short,1X,hedged,synthetic,unknown,PG-PENDING-205720-330305f395,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(주식/일본 미확인 주식전략),불가,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7214980005,214980,KODEX 단기채권PLUS,KRW Cash PLUS 지수(총수익),채권,국내,채권,채권,국내 채권 단기 등급미확인,BOND_국내-채권-단기-등급미확인-afa2e5ef57,plain,bond_coupon,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-214980-4f095cdb72,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 채권 단기 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7217780006,217780,TIGER 차이나CSI300인버스(합성),CSI 300 Index,주식,중국,기타특수구조,미확인 주식전략,중국 미확인 주식전략,미확인-주식전략-중국-미확인-주식전략-526c3d6249,inverse,inverse,short,1X,unhedged,synthetic,unknown,PG-PENDING-217780-4e0e50b314,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(주식/중국 미확인 주식전략),불가,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7219390002,219390,RISE 미국S&P원유생산기업(합성 H),S&P Oil & Gas Exploration & Production Select Industry Index(PR),채권,미국,채권,채권,미국 국채 만기미확인 등급미확인,BOND_미국-국채-만기미확인-등급미확인-6e6ab9de27,plain,bond_coupon,neutral,1X,hedged,synthetic,unknown,PG-PENDING-219390-13cd29242e,,conflict,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 국채 만기미확인 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인; 기존 자산분류와 비교분류 추론값 충돌
KR7219900008,219900,ACE 중국본토CSI300레버리지(합성),CSI 300 Index,주식,중국,기타특수구조,미확인 주식전략,중국 미확인 주식전략,미확인-주식전략-중국-미확인-주식전략-526c3d6249,leveraged,leveraged,long,2X,unhedged,synthetic,unknown,PG-PENDING-219900-eeb0579ebe,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(leveraged); 자산군·투자대상 추출(주식/중국 미확인 주식전략),불가,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7220130009,220130,SOL 차이나강소기업CSI500(합성 H),CSI 500 지수,주식,중국,기타특수구조,미확인 주식전략,중국 미확인 주식전략,미확인-주식전략-중국-미확인-주식전략-526c3d6249,plain,plain,neutral,1X,hedged,synthetic,broad,PG-PENDING-220130-57f9ddf14d,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/중국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7225050004,225050,TIGER 유로스탁스레버리지(합성 H),EURO STOXX 50 Index,주식,유럽,기타특수구조,미확인 주식전략,유럽 미확인 주식전략,미확인-주식전략-유럽-미확인-주식전략-fda82dbade,leveraged,leveraged,long,2X,hedged,synthetic,unknown,PG-PENDING-225050-6cf97abd67,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(leveraged); 자산군·투자대상 추출(주식/유럽 미확인 주식전략),불가,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7225060003,225060,TIGER 이머징마켓MSCI레버리지(합성 H),MSCI EM Index,주식,글로벌,기타특수구조,미확인 주식전략,글로벌 미확인 주식전략,미확인-주식전략-글로벌-미확인-주식전략-d0f070a455,leveraged,leveraged,long,2X,hedged,synthetic,unknown,PG-PENDING-225060-1c3af55ee7,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(leveraged); 자산군·투자대상 추출(주식/글로벌 미확인 주식전략),불가,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7226490001,226490,KODEX 코스피,코스피,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-226490-4d1ae30700,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7227550001,227550,TIGER 200 산업재,코스피 200 산업재,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,broad,PG-PENDING-227550-63eff22c22,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7227560000,227560,TIGER 200 생활소비재,코스피 200 생활소비재,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,broad,PG-PENDING-227560-7f99094048,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7227830007,227830,PLUS 코스피,코스피,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-227830-caf44c86ea,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7228800009,228800,TIGER 여행레저,WISE 여행레저 지수,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-228800-761433e04a,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7228820007,228820,TIGER KTOP30,KTOP 30,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,ultra_concentrated,PG-PENDING-228820-fe950a870b,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7229200001,229200,KODEX 코스닥150,코스닥 150,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-229200-85b03654e8,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7229720008,229720,KODEX KTOP30,KTOP 30,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,ultra_concentrated,PG-PENDING-229720-1d2512bfb5,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7232080002,232080,TIGER 코스닥150,코스닥 150,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-232080-b7cc95b3f9,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7233160001,233160,TIGER 코스닥150 레버리지,코스닥 150,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,leveraged,leveraged,long,2X,unknown,physical_or_unspecified,unknown,PG-PENDING-233160-ec00eb8bee,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(leveraged); 자산군·투자대상 추출(주식/국내 미확인 주식전략),불가,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7233740000,233740,KODEX 코스닥150레버리지,코스닥 150,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,leveraged,leveraged,long,2X,unknown,physical_or_unspecified,unknown,PG-PENDING-233740-9aa4cc70a9,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(leveraged); 자산군·투자대상 추출(주식/국내 미확인 주식전략),불가,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7234310001,234310,RISE V&S셀렉트밸류,FnGuide 셀렉트 밸류 지수,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,unknown,PG-PENDING-234310-5f221616d2,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7236350005,236350,TIGER 인도니프티50레버리지(합성),Nifty 50 Index,주식,인도,기타특수구조,미확인 주식전략,인도 미확인 주식전략,미확인-주식전략-인도-미확인-주식전략-69bd615628,leveraged,leveraged,long,2X,unhedged,synthetic,unknown,PG-PENDING-236350-bc79aed75e,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(leveraged); 자산군·투자대상 추출(주식/인도 미확인 주식전략),불가,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7237350004,237350,KODEX 코스피100,코스피 100,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain,plain,neutral,1X,unknown,physical_or_unspecified,broad,PG-PENDING-237350-7db73f61e2,,needs_review,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
