normalized_index_family,alias,index_family,canonical_category,canonical_topic,source_type
코스피-aa7fe95c87,코스피,코스피-aa7fe95c87,일반주식,지수기반,normalized_master
KRX-기후변화-솔루션지수-6ce838190e,KRX 기후변화 솔루션지수,KRX-기후변화-솔루션지수-6ce838190e,일반주식,지수기반,normalized_master
KRX-기후변화-솔루션지수-6ce838190e,KRX 기후변화 솔루션지수,KRX-기후변화-솔루션지수-6ce838190e,일반주식,지수기반,normalized_master
KRX-기후변화-솔루션지수-6ce838190e,KRX 기후변화 솔루션지수,KRX-기후변화-솔루션지수-6ce838190e,일반주식,지수기반,normalized_master
KRX-기후변화-솔루션지수-6ce838190e,KRX 기후변화 솔루션지수,KRX-기후변화-솔루션지수-6ce838190e,일반주식,지수기반,normalized_master
FNGUIDE-골프-테마-지수-7b0db8fa9b,FnGuide 골프 테마 지수,FNGUIDE-골프-테마-지수-7b0db8fa9b,일반주식,지수기반,normalized_master
코스피-200-TOP-10-지수-1fda008e0f,코스피 200 Top 10 지수,코스피-200-TOP-10-지수-1fda008e0f,일반주식,지수기반,normalized_master
FNGUIDE-플랫폼-지수-PRICE-RETURN-26c8644794,FnGuide 플랫폼 지수(Price Return),FNGUIDE-플랫폼-지수-PRICE-RETURN-26c8644794,일반주식,지수기반,normalized_master
SP500,S&P 500,SP500,대표지수,S&P500,normalized_master
NASDAQ-100-a3293b2356,NASDAQ 100,NASDAQ-100-a3293b2356,대표지수,NASDAQ100,normalized_master
NASDAQ-100-a3293b2356,NASDAQ 100,NASDAQ-100-a3293b2356,대표지수,NASDAQ100,normalized_master
FNGUIDE-K-컬처-지수-aa661badc9,FnGuide K-컬처 지수,FNGUIDE-K-컬처-지수-aa661badc9,일반주식,지수기반,normalized_master
KRX-금현물지수-a5aac6d62e,KRX 금현물지수,KRX-금현물지수-a5aac6d62e,원자재,금,normalized_master
NASDAQ-CB-INSIGHTS-METAVERSE-US-INDEX-PRICE--2d632ef711,Nasdaq CB Insights Metaverse US Index (Price Return),NASDAQ-CB-INSIGHTS-METAVERSE-US-INDEX-PRICE--2d632ef711,일반주식,지수기반,normalized_master
코스피-200-TOP-10-지수-1fda008e0f,코스피 200 Top 10 지수,코스피-200-TOP-10-지수-1fda008e0f,일반주식,지수기반,normalized_master
DAX-INDEX-PR-6175fc4a40,DAX Index(PR),DAX-INDEX-PR-6175fc4a40,일반주식,지수기반,normalized_master
KRX-BBIG-지수-0efd91d033,KRX BBIG 지수,KRX-BBIG-지수-0efd91d033,일반주식,지수기반,normalized_master
KRX-2차전지-TOP-10-지수-947af79542,KRX 2차전지 TOP 10 지수,KRX-2차전지-TOP-10-지수-947af79542,테마,2차전지,normalized_master
INDXX-GLOBAL-METAVERSE-INDEX-PRICE-RETURN-7e24a9e4bd,Indxx Global Metaverse Index (Price Return),INDXX-GLOBAL-METAVERSE-INDEX-PRICE-RETURN-7e24a9e4bd,일반주식,지수기반,normalized_master
CSI-PHOTOVOLTAIC-INDUSTRY-INDEX-PR-96d2863a42,CSI Photovoltaic Industry Index(PR),CSI-PHOTOVOLTAIC-INDUSTRY-INDEX-PR-96d2863a42,일반주식,지수기반,normalized_master
MK-ISELECT-AI-ESG-지수-시장가격지수-cc86c88e7f,MK-iSelect AI ESG 지수(시장가격지수),MK-ISELECT-AI-ESG-지수-시장가격지수-cc86c88e7f,일반주식,지수기반,normalized_master
FACTSET-US-CHINA-ELECTRIC-AUTONOMOUS-VEHICLE-fe34d360d3,FactSet US-China Electric&Autonomous Vehicle Price Return Index,FACTSET-US-CHINA-ELECTRIC-AUTONOMOUS-VEHICLE-fe34d360d3,일반주식,지수기반,normalized_master
STAR-50-INDEX-PRICE-RETURN-4a3857cbe2,STAR 50 Index(Price Return),STAR-50-INDEX-PRICE-RETURN-4a3857cbe2,일반주식,지수기반,normalized_master
STAR-50-INDEX-PRICE-RETURN-4a3857cbe2,STAR 50 Index(Price Return),STAR-50-INDEX-PRICE-RETURN-4a3857cbe2,일반주식,지수기반,normalized_master
STAR-50-INDEX-PRICE-RETURN-4a3857cbe2,STAR 50 Index(Price Return),STAR-50-INDEX-PRICE-RETURN-4a3857cbe2,일반주식,지수기반,normalized_master
MVIS-GLOBAL-RARE-EARTH-STRATEGIC-METALS-INDE-7714d9897e,MVIS Global Rare Earth/Strategic Metals Index (Price Return),MVIS-GLOBAL-RARE-EARTH-STRATEGIC-METALS-INDE-7714d9897e,일반주식,지수기반,normalized_master
STAR-50-INDEX-PRICE-RETURN-4a3857cbe2,STAR 50 Index(Price Return),STAR-50-INDEX-PRICE-RETURN-4a3857cbe2,일반주식,지수기반,normalized_master
INDXX-HYDROGEN-ECONOMY-INDEX-PR-225c4c579c,Indxx Hydrogen Economy Index (PR),INDXX-HYDROGEN-ECONOMY-INDEX-PR-225c4c579c,일반주식,지수기반,normalized_master
KEDI-혁신기업ESG30-지수-시장가격-지수-6961a635f9,KEDI 혁신기업ESG30 지수(시장가격 지수),KEDI-혁신기업ESG30-지수-시장가격-지수-6961a635f9,일반주식,지수기반,normalized_master
NASDAQ-100-a3293b2356,NASDAQ 100,NASDAQ-100-a3293b2356,대표지수,NASDAQ100,normalized_master
INDXX-CYBERSECURITY-지수-PR-9fe3f73bed,Indxx Cybersecurity 지수 (PR),INDXX-CYBERSECURITY-지수-PR-9fe3f73bed,일반주식,지수기반,normalized_master
NASDAQ-CLEAN-EDGE-GREEN-ENERGY-INDEX-PRICE-R-1acf41f3bc,Nasdaq Clean Edge Green Energy Index (Price Return),NASDAQ-CLEAN-EDGE-GREEN-ENERGY-INDEX-PRICE-R-1acf41f3bc,일반주식,지수기반,normalized_master
MSCI-CHINA-ALL-SHARES-IMI-SELECT-BATTERIES-I-c121a16da7,MSCI China all shares IMI Select Batteries Index(Price Return),MSCI-CHINA-ALL-SHARES-IMI-SELECT-BATTERIES-I-c121a16da7,일반주식,지수기반,normalized_master
BLUESTAR-HYDROGEN-AND-NEXTGEN-FUEL-CELL-INDE-dae1c5c3ce,BlueStar Hydrogen and NextGen Fuel Cell Index (시장가격),BLUESTAR-HYDROGEN-AND-NEXTGEN-FUEL-CELL-INDE-dae1c5c3ce,일반주식,지수기반,normalized_master
KIS-ESG-9M-1-5Y-384ad8e500,KIS ESG 9M~1.5Y,KIS-ESG-9M-1-5Y-384ad8e500,채권,채권/초단기/미확인등급,normalized_master
ISELECT-우주항공UAM-지수-37337bd2e2,iSelect 우주항공UAM 지수,ISELECT-우주항공UAM-지수-37337bd2e2,일반주식,지수기반,normalized_master
ISELECT-2차전지-지수-시장가격지수-d58701a834,iSelect 2차전지 지수 (시장가격지수),ISELECT-2차전지-지수-시장가격지수-d58701a834,테마,2차전지,normalized_master
KOFR-지수-28743eb401,KOFR 지수,KOFR-지수-28743eb401,금리,KOFR,normalized_master
S-P-GLOBAL-SEMICONDUCTOR-KOREA-TILTED-INDEX--ad66db142f,S&P Global Semiconductor Korea Tilted Index(PR),S-P-GLOBAL-SEMICONDUCTOR-KOREA-TILTED-INDEX--ad66db142f,테마,반도체,normalized_master
PHLX-SEMICONDUCTOR-SECTOR-INDEX-2c65e16989,PHLX Semiconductor Sector Index,PHLX-SEMICONDUCTOR-SECTOR-INDEX-2c65e16989,테마,반도체,normalized_master
SP500,S&P 500,SP500,대표지수,S&P500,normalized_master
NASDAQ-100-a3293b2356,NASDAQ 100,NASDAQ-100-a3293b2356,대표지수,NASDAQ100,normalized_master
KAP-한국-국고채-총수익-지수-045deb7e81,KAP 한국 국고채 총수익 지수,KAP-한국-국고채-총수익-지수-045deb7e81,채권,국채/미확인만기/미확인등급,normalized_master
FNGUIDE-AI-플랫폼-지수-eccad75a5c,FnGuide AI 플랫폼 지수,FNGUIDE-AI-플랫폼-지수-eccad75a5c,일반주식,지수기반,normalized_master
BLOOMBERG-CHINA-MEDIA-TECH-INDEX-PR-59227325cb,Bloomberg China Media & Tech Index PR,BLOOMBERG-CHINA-MEDIA-TECH-INDEX-PR-59227325cb,일반주식,지수기반,normalized_master
INDXX-US-ETF-INDUSTRY-TOP10-INDEX-PRICE-RETU-4786afef99,Indxx US ETF Industry Top10 Index(Price Return),INDXX-US-ETF-INDUSTRY-TOP10-INDEX-PRICE-RETU-4786afef99,일반주식,지수기반,normalized_master
SP500,S&P 500 Dividend Aristocrats 지수 (Price Return),SP500,대표지수,S&P500,normalized_master
NASDAQ-NEXT-GENERATION-100-지수-PRICE-RETURN-db2bb83a35,Nasdaq Next Generation 100 지수 (Price Return),NASDAQ-NEXT-GENERATION-100-지수-PRICE-RETURN-db2bb83a35,일반주식,지수기반,normalized_master
FNGUIDE-리츠-지수-adc9bcd1a6,FnGuide 리츠 지수,FNGUIDE-리츠-지수-adc9bcd1a6,일반주식,지수기반,normalized_master
SP500,S&P 500,SP500,대표지수,S&P500,normalized_master
FACTSET-GLOBAL-ELECTRIC-VEHICLE-AND-RECHARGE-28a8addfbd,FactSet Global Electric Vehicle and Rechargeable Battery Korea-Tilted Index(PR),FACTSET-GLOBAL-ELECTRIC-VEHICLE-AND-RECHARGE-28a8addfbd,테마,2차전지,normalized_master
KIS-TIPS-지수-총수익-dc0cfd184f,KIS TIPS 지수(총수익),KIS-TIPS-지수-총수익-dc0cfd184f,채권,채권/미확인만기/미확인등급,normalized_master
국채선물지수-96def68cff,국채선물지수,국채선물지수-96def68cff,채권,국채/미확인만기/미확인등급,normalized_master
SP500,S&P 500,SP500,대표지수,S&P500,normalized_master
SP500,S&P 500,SP500,대표지수,S&P500,normalized_master
코스피-200-dbc8ccb693,코스피 200,코스피-200-dbc8ccb693,일반주식,지수기반,normalized_master
SP500,S&P 500,SP500,대표지수,S&P500,normalized_master
DEEPSEARCH-원자력-TOP-10지수-a17b1d16cc,DeepSearch 원자력 TOP 10지수,DEEPSEARCH-원자력-TOP-10지수-a17b1d16cc,일반주식,지수기반,normalized_master
MORNINGSTAR-KOREA-LIFETIME-ALLOCATION-MODERA-43caea7666,Morningstar Korea Lifetime Allocation Moderate 2060 Index (Gross Return),MORNINGSTAR-KOREA-LIFETIME-ALLOCATION-MODERA-43caea7666,혼합자산,자산배분,normalized_master
SAMSUNG-KOREA-TARGET-DATE-2030-INDEX-PRICE-R-c5d841a9d4,Samsung Korea Target Date 2030 Index (Price Return),SAMSUNG-KOREA-TARGET-DATE-2030-INDEX-PRICE-R-c5d841a9d4,혼합자산,자산배분,normalized_master
SAMSUNG-KOREA-TARGET-DATE-2040-INDEX-PRICE-R-24c7f936ff,Samsung Korea Target Date 2040 Index (Price Return),SAMSUNG-KOREA-TARGET-DATE-2040-INDEX-PRICE-R-24c7f936ff,혼합자산,자산배분,normalized_master
SAMSUNG-KOREA-TARGET-DATE-2050-INDEX-PRICE-R-6defe95352,Samsung Korea Target Date 2050 Index (Price Return),SAMSUNG-KOREA-TARGET-DATE-2050-INDEX-PRICE-R-6defe95352,혼합자산,자산배분,normalized_master
ISELECT-원자력지수-시장가격-5799b3f84a,iSelect 원자력지수 (시장가격),ISELECT-원자력지수-시장가격-5799b3f84a,일반주식,지수기반,normalized_master
코스피-200-dbc8ccb693,코스피 200,코스피-200-dbc8ccb693,일반주식,지수기반,normalized_master
BLOOMBERG-GLOBAL-SELECT-INDUSTRY-LEADERS-TOP-23d159e95f,Bloomberg Global Select Industry Leaders TOP10 Index(PR),BLOOMBERG-GLOBAL-SELECT-INDUSTRY-LEADERS-TOP-23d159e95f,일반주식,지수기반,normalized_master
NASDAQ100,FnGuide 나스닥100채권혼합50 지수(총수익 지수),NASDAQ100,혼합자산,자산배분,normalized_master
DOW-JONES-TARGET-2030-INDEX-TOTAL-RETURN-d51324d7f4,Dow Jones Target 2030 Index (Total Return),DOW-JONES-TARGET-2030-INDEX-TOTAL-RETURN-d51324d7f4,혼합자산,자산배분,normalized_master
DOW-JONES-TARGET-2040-INDEX-TOTAL-RETURN-966ef8e594,Dow Jones Target 2040 Index (Total Return),DOW-JONES-TARGET-2040-INDEX-TOTAL-RETURN-966ef8e594,혼합자산,자산배분,normalized_master
DOW-JONES-TARGET-2050-INDEX-TOTAL-RETURN-a9769380ac,Dow Jones Target 2050 Index (Total Return),DOW-JONES-TARGET-2050-INDEX-TOTAL-RETURN-a9769380ac,혼합자산,자산배분,normalized_master
KAP-K-종합채권지수-AA-이상-총수익-e5a1701cce,"KAP K-종합채권지수(AA-이상, 총수익)",KAP-K-종합채권지수-AA-이상-총수익-e5a1701cce,채권,채권/미확인만기/AA,normalized_master
BLOOMBERG-MSCI-EM-ASIA-INVESTMENT-GRADE-CRED-6824863d32,Bloomberg MSCI EM Asia Investment Grade Credit SRI Index(Total Return),BLOOMBERG-MSCI-EM-ASIA-INVESTMENT-GRADE-CRED-6824863d32,채권,회사채/미확인만기/미확인등급,normalized_master
BLOOMBERG-MSCI-US-AGGREGATE-2BN-EX-SECURITIZ-b6e978dd68,Bloomberg MSCI US Aggregate 2bn ex Securitized SRI Capped Index(Total Return),BLOOMBERG-MSCI-US-AGGREGATE-2BN-EX-SECURITIZ-b6e978dd68,채권,채권/미확인만기/미확인등급,normalized_master
BLOOMBERG-US-CORPORATE-1-5-YEARS-TOTAL-RETUR-7abfe570ac,Bloomberg US Corporate 1-5 Years Total Return Index,BLOOMBERG-US-CORPORATE-1-5-YEARS-TOTAL-RETUR-7abfe570ac,채권,회사채/초단기/미확인등급,normalized_master
MVIS-GLOBAL-AGRIBUSINESS-INDEX-PRICE-RETURN-5b8ed988d2,MVIS Global Agribusiness Index(Price Return),MVIS-GLOBAL-AGRIBUSINESS-INDEX-PRICE-RETURN-5b8ed988d2,일반주식,지수기반,normalized_master
SP500,S&P 500 and Short-Term Treasury 50/50 Blend Index,SP500,혼합자산,자산배분,normalized_master
NASDAQ-100-US-T-BILLS-50-50-INDEX-413da0b472,NASDAQ-100 US T-Bills 50/50 Index,NASDAQ-100-US-T-BILLS-50-50-INDEX-413da0b472,혼합자산,자산배분,normalized_master
HANG-SENG-TECH-INDEX-c110bfc7a6,Hang Seng TECH Index,HANG-SENG-TECH-INDEX-c110bfc7a6,일반주식,지수기반,normalized_master
KIS-투자등급회사채-지수-총수익-8273d39bce,KIS 투자등급회사채 지수(총수익),KIS-투자등급회사채-지수-총수익-8273d39bce,채권,회사채/미확인만기/미확인등급,normalized_master
KAP-국고채3년지수-총수익지수-d35a246ebc,KAP 국고채3년지수(총수익지수),KAP-국고채3년지수-총수익지수-d35a246ebc,채권,국채/미확인만기/미확인등급,normalized_master
KAP-국고채10년지수-총수익지수-bd3a6f3b47,KAP 국고채10년지수(총수익지수),KAP-국고채10년지수-총수익지수-bd3a6f3b47,채권,국채/중기/미확인등급,normalized_master
코스피-중형주-4dcfdadaaa,코스피 중형주,코스피-중형주-4dcfdadaaa,일반주식,지수기반,normalized_master
FNGUIDE-K-푸드-지수-시장가격-d9008b8b9e,FnGuide K-푸드 지수 (시장가격),FNGUIDE-K-푸드-지수-시장가격-d9008b8b9e,일반주식,지수기반,normalized_master
KAP-ESG-종합채권지수-A-이상-총수익-ac877ff668,"KAP ESG 종합채권지수(A- 이상, 총수익)",KAP-ESG-종합채권지수-A-이상-총수익-ac877ff668,채권,채권/미확인만기/A,normalized_master
KAP-국고채-30년-총수익-지수-92ef2b5b5d,KAP 국고채 30년 총수익 지수,KAP-국고채-30년-총수익-지수-92ef2b5b5d,채권,국채/장기/미확인등급,normalized_master
INDXX-멀티에셋인컴-지수-시장가격-지수-4eb061f449,INDXX 멀티에셋인컴 지수(시장가격 지수),INDXX-멀티에셋인컴-지수-시장가격-지수-4eb061f449,혼합자산,자산배분,normalized_master
KIS-단기채권알파AA-이상-총수익지수-86341b15e3,KIS 단기채권알파AA-이상 총수익지수,KIS-단기채권알파AA-이상-총수익지수-86341b15e3,채권,채권/초단기/AA,normalized_master
BLOOMBERG-SHORT-TERM-TREASURY-TOTAL-RETURN-I-50de64957c,Bloomberg Short-Term Treasury Total Return Index,BLOOMBERG-SHORT-TERM-TREASURY-TOTAL-RETURN-I-50de64957c,채권,미국 국채/초단기/not_applicable,normalized_master
S-P-AEROSPACE-DEFENSE-SELECT-INDUSTRY-INDEX--57d0ad8690,S&P Aerospace & Defense Select Industry Index(PR),S-P-AEROSPACE-DEFENSE-SELECT-INDUSTRY-INDEX--57d0ad8690,일반주식,지수기반,normalized_master
FNGUIDE-조선해운지수-1bf9722ca7,FnGuide 조선해운지수,FNGUIDE-조선해운지수-1bf9722ca7,일반주식,지수기반,normalized_master
SP500,S&P 500,SP500,대표지수,S&P500,normalized_master
CBOE-NASDAQ-100-BUYWRITE-V2-지수-TOTAL-RETURN-c6fbb0ca01,Cboe Nasdaq-100 BuyWrite V2 지수 (Total Return),CBOE-NASDAQ-100-BUYWRITE-V2-지수-TOTAL-RETURN-c6fbb0ca01,대표지수,NASDAQ100,normalized_master
코스피-200-dbc8ccb693,코스피 200,코스피-200-dbc8ccb693,일반주식,지수기반,normalized_master
FNGUIDE-대장장이-지수-PRICE-RETURN-811a7b7024,FnGuide 대장장이 지수(Price Return),FNGUIDE-대장장이-지수-PRICE-RETURN-811a7b7024,일반주식,지수기반,normalized_master
코스피-200-dbc8ccb693,코스피 200,코스피-200-dbc8ccb693,일반주식,지수기반,normalized_master
ISELECT-글로벌원자력-지수-시장가격-3f2b210f6e,iSelect 글로벌원자력 지수(시장가격),ISELECT-글로벌원자력-지수-시장가격-3f2b210f6e,일반주식,지수기반,normalized_master
ISELECT-전략적자산배분-TDF-2030-지수-f33a1fa8c6,iSelect 전략적자산배분 TDF 2030 지수,ISELECT-전략적자산배분-TDF-2030-지수-f33a1fa8c6,혼합자산,TDF,normalized_master
ISELECT-전략적자산배분-TDF-2040-지수-7eaaf47047,iSelect 전략적자산배분 TDF 2040 지수,ISELECT-전략적자산배분-TDF-2040-지수-7eaaf47047,혼합자산,TDF,normalized_master
ISELECT-전략적자산배분-TDF-2050-지수-9a142ca3d9,iSelect 전략적자산배분 TDF 2050 지수,ISELECT-전략적자산배분-TDF-2050-지수-9a142ca3d9,혼합자산,TDF,normalized_master
ISELECT-글로벌HBM반도체-지수-f4d7311b71,iSelect 글로벌HBM반도체 지수,ISELECT-글로벌HBM반도체-지수-f4d7311b71,테마,반도체,normalized_master
KEDI-메가테크지수-PR-efa06eb79b,KEDI 메가테크지수(PR),KEDI-메가테크지수-PR-efa06eb79b,일반주식,지수기반,normalized_master
SP500,S&P 500,SP500,대표지수,S&P500,normalized_master
FNGUIDE-K-친환경-선박-지수-4c4878a8c4,FnGuide K-친환경 선박 지수,FNGUIDE-K-친환경-선박-지수-4c4878a8c4,일반주식,지수기반,normalized_master
ISELECT-K-로봇테마-지수-8aa83f0e61,iSelect K-로봇테마 지수,ISELECT-K-로봇테마-지수-8aa83f0e61,테마,로봇,normalized_master
FNGUIDE-주주가치-지수-b69182d33b,FnGuide 주주가치 지수,FNGUIDE-주주가치-지수-b69182d33b,일반주식,지수기반,normalized_master
MKF-배당귀족-지수-시장가격지수-65c74588ba,MKF 배당귀족 지수(시장가격지수),MKF-배당귀족-지수-시장가격지수-65c74588ba,일반주식,지수기반,normalized_master
ISELECT-아시아반도체-제조동맹-지수-시장가격-0b25b6a186,iSelect 아시아반도체 제조동맹 지수(시장가격),ISELECT-아시아반도체-제조동맹-지수-시장가격-0b25b6a186,테마,반도체,normalized_master
ISELECT-배터리-리사이클링-지수-dab727fd15,iSelect 배터리 리사이클링 지수,ISELECT-배터리-리사이클링-지수-dab727fd15,테마,2차전지,normalized_master
DOW-JONES-U-S-DIVIDEND-100-PRICE-RETURN-INDE-7c5a0ad9ec,Dow Jones U.S. Dividend 100 Price Return Index,DOW-JONES-U-S-DIVIDEND-100-PRICE-RETURN-INDE-7c5a0ad9ec,배당·주주환원,고배당,normalized_master
SOLACTIVE-GLOBAL-SEMICONDUCTOR-TOP4-PLUS-PRI-9c62ea4959,Solactive Global Semiconductor TOP4 Plus Price Return Index,SOLACTIVE-GLOBAL-SEMICONDUCTOR-TOP4-PLUS-PRI-9c62ea4959,테마,반도체,normalized_master
FNGUIDE-올라운드-가치주-지수-09b3390bfa,FnGuide 올라운드 가치주 지수,FNGUIDE-올라운드-가치주-지수-09b3390bfa,일반주식,지수기반,normalized_master
SOLACTIVE-US-TOP5-BALANCED50-INDEX-PR-19419e3475,Solactive US TOP5 Balanced50 Index(PR),SOLACTIVE-US-TOP5-BALANCED50-INDEX-PR-19419e3475,혼합자산,자산배분,normalized_master
FNGUIDE-애플채권혼합-지수-1153f494f9,FnGuide 애플채권혼합 지수,FNGUIDE-애플채권혼합-지수-1153f494f9,혼합자산,자산배분,normalized_master
FNGUIDE-테슬라채권혼합-지수-d3641056ae,FnGuide 테슬라채권혼합 지수,FNGUIDE-테슬라채권혼합-지수-d3641056ae,혼합자산,자산배분,normalized_master
코스피-200-dbc8ccb693,코스피 200,코스피-200-dbc8ccb693,일반주식,지수기반,normalized_master
SP500,S&P 500,SP500,대표지수,S&P500,normalized_master
NASDAQ-100-a3293b2356,NASDAQ 100,NASDAQ-100-a3293b2356,대표지수,NASDAQ100,normalized_master
WISE-삼성전자채권혼합-지수-1a94710ab3,Wise 삼성전자채권혼합 지수,WISE-삼성전자채권혼합-지수-1a94710ab3,혼합자산,자산배분,normalized_master
KAP-32-10-국고채-10년-총수익지수-3854118484,KAP 32-10 국고채 10년 총수익지수,KAP-32-10-국고채-10년-총수익지수-3854118484,채권,국채/중기/미확인등급,normalized_master
BLOOMBERG-BLENDED-NVIDIA-EQUITY-AND-KOREAN-B-c3b27b624b,Bloomberg Blended NVIDIA Equity and Korean Bond Index,BLOOMBERG-BLENDED-NVIDIA-EQUITY-AND-KOREAN-B-c3b27b624b,혼합자산,자산배분,normalized_master
코스피-aa7fe95c87,코스피,코스피-aa7fe95c87,일반주식,지수기반,normalized_master
BLOOMBERG-BLENDED-SAMSUNG-GROUP-FIXED-TOP-3--4674caf53f,Bloomberg Blended Samsung Group Fixed Top 3 Equity and Korean Bond Index,BLOOMBERG-BLENDED-SAMSUNG-GROUP-FIXED-TOP-3--4674caf53f,혼합자산,자산배분,normalized_master
KOFR-지수-28743eb401,KOFR 지수,KOFR-지수-28743eb401,금리,KOFR,normalized_master
SP500,S&P 500,SP500,대표지수,S&P500,normalized_master
NASDAQ-100-a3293b2356,NASDAQ 100,NASDAQ-100-a3293b2356,대표지수,NASDAQ100,normalized_master
