isin_cd,ticker,name,base_index,asset_family,region_primary,comparison_category,comparison_topic,comparison_subtopic,index_family,strategy_style,payoff_structure,direction,leverage_multiple,fx_hedge,replication_method,concentration_bucket,primary_peer_group_id,alternate_peer_group_ids,classification_status,evidence_basis,official_source_url,review_reason
KR7473590008,473590,ACE 미국주식베스트셀러,FnGuide 미국 주식 베스트셀러 지수(시장가격지수),주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,passive,plain,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-PENDING-473590-6315030c6b,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7473640001,473640,HANARO 글로벌금채굴기업,NYSE Arca Gold Miners Index (Price Return),주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,passive,plain,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-PENDING-473640-23a9645715,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7474220001,474220,TIGER 미국테크TOP10타겟커버드콜,Bloomberg U.S. Tech Top10+10% Premium Covered Call Index,주식,미국,기타특수구조,해외 월배당 & 커버드콜,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,covered_call,covered_call,neutral,1X,unhedged,physical_or_unspecified,concentrated,PG-PENDING-474220-31d1500908,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(covered_call); 자산군·투자대상 추출(주식/미국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7474390002,474390,SOL 국고채30년액티브,KAP 국고채30년 지수(TR),채권,국내,채권,국내 장기국채,국내 채권 장기 등급미확인,BOND_국내-채권-장기-등급미확인-f457d22418,active,bond_coupon,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-PENDING-474390-5a9a88e4c5,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 채권 장기 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7474590007,474590,WON 반도체밸류체인액티브,FnGuide 반도체 밸류체인 (Price Return) 지수,주식,국내,산업·섹터,전통 반도체 소부장,국내 반도체,반도체-국내-반도체-0ed1f11677,active,plain,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-주식-국내-산업-섹터-반도체-국내-반도체-반도체-국내-반도체-0E-f4bdfa635d,,auto_high_confidence,기초지수 명시; 자산군·투자대상 추출(주식/국내 반도체),,
KR7474800000,474800,KIWOOM 미국원유에너지기업,MSCI US IMI Energy 25/50 Index(Price Return),주식,미국,산업·섹터,에너지·신재생에너지,미국 에너지·신재생에너지,에너지-신재생에너지-미국-에너지-신재생에너지-ea46e1131c,passive,plain,neutral,1X,unhedged,physical_or_unspecified,unknown,PG-주식-미국-산업-섹터-에너지-신재생에너지-미국-에너지-신재생에너지-2dd652bc89,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 에너지·신재생에너지),가능,
KR7474920006,474920,에셋플러스 차이나일등기업포커스10액티브,"MSCI China Index(USD, Price Return)",주식,중국,기타특수구조,미확인 주식전략,중국 미확인 주식전략,미확인-주식전략-중국-미확인-주식전략-526c3d6249,active,plain,neutral,1X,unhedged,active,unknown,PG-PENDING-474920-e5e44acbbd,,classified_derived,기초지수 명시; 자산군·투자대상 추출(주식/중국 미확인 주식전략),,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7475050001,475050,ACE KPOP포커스,iSelect K-POP 포커스지수(시장가격),주식,국내,테마,K컬처,국내 K컬처,K컬처-국내-K컬처-ee781d865e,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-주식-국내-테마-K컬처-국내-K컬처-K컬처-국내-K컬처-EE781-24bbdb41cd,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 K컬처),가능,
KR7475070009,475070,KoAct 글로벌친환경전력인프라액티브,Solactive 글로벌친환경전력인프라 PR지수,주식,글로벌,테마,전력 인프라 & 변압기,글로벌 AI 전력 인프라,인공지능-인공지능-일반-4ef7c7155f,active,plain,neutral,1X,unhedged,active,unknown,PG-주식-글로벌-테마-인공지능-인공지능-일반-인공지능-인공지능-일반--7fa2ce759b,,auto_high_confidence,기초지수 명시; 자산군·투자대상 추출(주식/글로벌 AI 전력 인프라),,
KR7475080008,475080,KODEX 테슬라커버드콜채권혼합액티브,KEDI 테슬라 인컴 프리미엄 밸런스드 지수(TR),혼합자산,미국,혼합자산,자산배분 & 채권혼합,단일종목 채권혼합,BOND_미국-채권-만기미확인-등급미확인-4820f5af4f,active,mixed_asset,neutral,1X,unhedged,active,unknown,PG-PENDING-475080-7964a32038,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(covered_call); 자산군·투자대상 추출(채권/미국 채권 만기미확인 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7475260006,475260,ACE 2월만기자동연장회사채AA-이상액티브,KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,채권,국내,채권,우량 회사채·금융채,국내 회사채 만기미확인 AA,BOND_국내-회사채-만기미확인-AA-971a2814f8,active,bond_coupon,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-PENDING-475260-4f8bd2e098,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 회사채 만기미확인 AA),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7475270005,475270,ACE 5월만기자동연장회사채AA-이상액티브,KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,채권,국내,채권,우량 회사채·금융채,국내 회사채 만기미확인 AA,BOND_국내-회사채-만기미확인-AA-971a2814f8,active,bond_coupon,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-PENDING-475270-eb1173655d,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 회사채 만기미확인 AA),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7475280004,475280,ACE 8월만기자동연장회사채AA-이상액티브,KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,채권,국내,채권,우량 회사채·금융채,국내 회사채 만기미확인 AA,BOND_국내-회사채-만기미확인-AA-971a2814f8,active,bond_coupon,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-PENDING-475280-4c90ce36f2,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 회사채 만기미확인 AA),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7475300000,475300,SOL 반도체전공정,FnGuide 반도체 전공정 지수(PR),주식,국내,산업·섹터,전통 반도체 소부장,국내 반도체,반도체-국내-반도체-0ed1f11677,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-주식-국내-산업-섹터-반도체-국내-반도체-반도체-국내-반도체-0E-f4bdfa635d,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 반도체),가능,
KR7475310009,475310,SOL 반도체후공정,FnGuide 반도체 후공정 지수(PR),주식,국내,산업·섹터,전통 반도체 소부장,국내 반도체,반도체-국내-반도체-0ed1f11677,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-주식-국내-산업-섹터-반도체-국내-반도체-반도체-국내-반도체-0E-f4bdfa635d,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 반도체),가능,
KR7475350005,475350,RISE 버크셔포트폴리오TOP10,Solactive Berkshire Portfolio Top10 Index(PR),주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,active,plain,neutral,1X,unhedged_or_not_applicable,active,concentrated,PG-PENDING-475350-306d9711e9,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7475380002,475380,RISE 글로벌리얼티인컴,Solactive Global Realty Income Index(Price Return),주식,글로벌,기타특수구조,미확인 주식전략,글로벌 미확인 주식전략,미확인-주식전략-글로벌-미확인-주식전략-d0f070a455,active,plain,neutral,1X,unhedged,active,unknown,PG-PENDING-475380-d4cf5a905e,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/글로벌 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7475630000,475630,TIGER CD1년금리액티브(합성),KIS CD 1Y 총수익지수,금리·파킹,국내,금리·파킹,금리·파킹,초단기 금리,RATE_초단기-금리-70f35d000d,active,rate_return,neutral,1X,not_applicable,synthetic,unknown,PG-금리-파킹-해당없음-금리-파킹-금리-파킹-초단기-금리-RATE-초-58f4b66988,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(금리·파킹/초단기 금리),가능,
KR7475720009,475720,RISE 200위클리커버드콜,코스피 200 위클리 커버드콜 ATM 지수,주식,국내,기타특수구조,국내 월배당 & 커버드콜,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,covered_call,covered_call,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,broad,PG-PENDING-475720-1040252c64,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(covered_call); 자산군·투자대상 추출(주식/국내 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7476000005,476000,UNICORN 포스트IPO액티브,iSelect 포스트 IPO 지수,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,active,plain,neutral,1X,unhedged_or_not_applicable,active,unknown,PG-PENDING-476000-4a86adf706,,classified_derived,기초지수 명시; 자산군·투자대상 추출(주식/국내 미확인 주식전략),,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7476030002,476030,SOL 미국나스닥100,NASDAQ 100,주식,미국,대표지수,나스닥 100 코어,미국 나스닥100,NASDAQ100,passive,plain,neutral,1X,unhedged,physical_or_unspecified,broad,PG-주식-미국-대표지수-나스닥100-미국-나스닥100-NASDAQ10-07ea923e6f,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 나스닥100),가능,
KR7476070008,476070,KODEX 글로벌비만치료제TOP2 Plus,iSelect 글로벌 비만치료제TOP2 Plus 지수(PR),주식,미국,기타특수구조,비만치료제 & GLP-1,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,passive,plain,neutral,1X,unhedged,physical_or_unspecified,ultra_concentrated,PG-PENDING-476070-df77046345,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7476260005,476260,HANARO 반도체핵심공정주도주,FnGuide 반도체 핵심공정 지수,주식,국내,산업·섹터,AI 반도체 & HBM,국내 반도체,반도체-국내-반도체-0ed1f11677,passive,plain,neutral,1X,unhedged_or_not_applicable,physical_or_unspecified,unknown,PG-주식-국내-산업-섹터-반도체-국내-반도체-반도체-국내-반도체-0E-f4bdfa635d,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 반도체),가능,
KR7476310008,476310,RISE 글로벌비만산업TOP2+,KEDI 글로벌 비만 산업 Top2+ 지수(Price Return),주식,글로벌,기타특수구조,비만치료제 & GLP-1,글로벌 미확인 주식전략,미확인-주식전략-글로벌-미확인-주식전략-d0f070a455,passive,plain,neutral,1X,unhedged,physical_or_unspecified,ultra_concentrated,PG-PENDING-476310-79cbb4ad98,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/글로벌 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
KR7476450002,476450,KIWOOM 머니마켓액티브,KIS-키움 MMF지수(총수익지수),금리·파킹,국내,금리·파킹,금리·파킹,머니마켓,RATE_머니마켓-e1b1a267e3,active,rate_return,neutral,1X,not_applicable,active,unknown,PG-금리-파킹-해당없음-금리-파킹-금리-파킹-머니마켓-RATE-머니마-53401a7911,,verified_official,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(금리·파킹/머니마켓),가능,
KR7476550009,476550,TIGER 미국30년국채커버드콜액티브(H),KEDI 미국채30년 위클리 커버드콜30 지수(Total Return),채권,미국,채권,해외 월배당 & 커버드콜,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,covered_call,covered_call,neutral,1X,hedged,active,unknown,PG-PENDING-476550-3290d06b6d,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(covered_call); 자산군·투자대상 추출(채권/미국 국채 장기 등급미확인),가능,세부 투자대상 또는 만기·구성비율 미확인
KR7476690003,476690,TIGER 글로벌비만치료제TOP2Plus,Indxx Global Obesity Treatment Top 2 Plus 지수 (시장가격),주식,미국,기타특수구조,비만치료제 & GLP-1,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,passive,plain,neutral,1X,unhedged,physical_or_unspecified,ultra_concentrated,PG-PENDING-476690-46ad7a0109,,classified_derived,기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 미확인 주식전략),가능,직접 비교에 필요한 주식 전략·투자대상 미확인; 세부 투자대상 또는 만기·구성비율 미확인
